zip_code,total_population,total_population_male,total_population_female,median_age,under_18,age_18_and_over,age_65_and_over
97350,141,81,60,67.4,2,139,89
97351,11144,5764,5380,32.2,2741,8403,1082
97352,6488,3063,3425,36,2001,4487,850
97355,32777,16348,16429,42.6,6580,26197,7152
97357,163,62,101,68.6,12,151,120
97358,2417,1173,1244,51.9,337,2080,722
97360,2183,1080,1103,34.2,650,1533,360
97361,13557,6722,6835,27.7,2857,10700,1855
97362,4107,1828,2279,39.7,1094,3013,928
97364,498,209,289,38.8,123,375,70
97365,10866,5259,5607,47.8,1871,8995,3015
97366,1979,895,1084,60.6,303,1676,839
97367,11230,5460,5770,53.3,1763,9467,3524
97368,3012,1533,1479,50.5,605,2407,897
97369,274,162,112,68,0,274,164
97370,9193,4436,4757,44.2,1557,7636,1953
97371,607,302,305,54.5,117,490,220
97373,172,162,10,25,0,172,23
97374,4364,2163,2201,53.1,890,3474,1292
97375,1336,624,712,37,385,951,165
97376,1097,620,477,60.2,38,1059,391
97377,581,287,294,33.9,89,492,91
97378,10523,6006,4517,41.8,1587,8936,1832
97380,2297,1075,1222,36.3,591,1706,343
97381,15526,7378,8148,39.9,4030,11496,2667
97383,9992,4873,5119,39,2457,7535,1814
97384,86,47,39,67.1,0,86,47
97385,3913,2042,1871,46.1,1000,2913,1048
97386,15437,7776,7661,45.9,3056,12381,3447
97388,920,409,511,57.4,183,737,325
97389,1658,884,774,41.9,296,1362,239
97390,515,244,271,68.5,0,515,374
97391,6076,2892,3184,46.2,1369,4707,1217
97392,6584,3340,3244,40.6,1582,5002,1362
97394,5355,2593,2762,59.3,634,4721,2029
97396,3349,1585,1764,41.4,612,2737,482
97401,48214,23043,25171,29.5,5413,42801,8470
97402,52925,26761,26164,36.6,10528,42397,7934
97403,15303,6769,8534,21.9,1523,13780,1601
97404,34338,16681,17657,41.1,6980,27358,6869
97405,46695,23228,23467,45.5,7817,38878,10431
97406,303,173,130,53.3,35,268,93
97408,14767,7031,7736,43.1,2922,11845,3543
97410,436,269,167,64.1,0,436,200
97411,7328,3500,3828,57.8,951,6377,2639
97412,633,340,293,45.3,118,515,137
97413,892,466,426,53.2,96,796,307
97414,272,137,135,67,52,220,158
97415,14372,6920,7452,56.9,2145,12227,4909
97416,1250,658,592,31.4,328,922,211
97417,2415,1061,1354,44.7,511,1904,841
97419,759,369,390,60.6,73,686,282
97420,28178,13963,14215,43.8,5071,23107,6635
97423,5945,2921,3024,48.6,1246,4699,1788
97424,18382,9510,8872,43.3,3462,14920,3767
97426,10209,5413,4796,40.9,2278,7931,1947
97429,821,462,359,54.4,97,724,180
97430,374,220,154,57.5,34,340,109
97431,2446,1197,1249,40.9,558,1888,608
97432,187,145,42,25.3,83,104,43
97434,817,484,333,47.1,126,691,179
97435,2594,1252,1342,49.9,458,2136,566
97436,703,384,319,55.2,125,578,212
97437,2483,1089,1394,48.9,561,1922,507
97438,1296,651,645,47.8,285,1011,160
97439,15636,7135,8501,59.8,1956,13680,6286
97441,278,95,183,26.1,134,144,59
97442,1954,1076,878,57.5,292,1662,695
97443,3253,1566,1687,32.9,745,2508,774
97444,5888,2910,2978,51.8,855,5033,1886
97446,5405,2767,2638,33.6,1556,3849,488
97447,581,280,301,38.8,84,497,61
97448,14618,7496,7122,43,2782,11836,2922
97449,2115,1068,1047,63.1,218,1897,869
97450,765,401,364,62.7,160,605,313
97451,561,249,312,52.7,84,477,160
97452,1674,885,789,48.5,362,1312,392
97453,845,409,436,61.2,108,737,311
97454,1076,638,438,48.5,162,914,189
97455,2252,1185,1067,45.7,519,1733,623
97456,3190,1498,1692,41.6,684,2506,599
97457,9632,5124,4508,49.9,1569,8063,2630
97458,4754,2261,2493,53.3,847,3907,1289
97459,15054,7655,7399,48.3,2948,12106,3759
97461,981,513,468,53.4,190,791,233
97462,4251,2077,2174,54.4,892,3359,1368
97463,3957,1846,2111,48.2,794,3163,992
97465,1804,981,823,59.8,120,1684,685
97466,1255,715,540,40.3,367,888,258
97467,5425,2538,2887,53.9,949,4476,1816
97469,2788,1395,1393,43.6,671,2117,536
97470,19064,9413,9651,40.8,3802,15262,4028
97471,32182,16010,16172,45.8,6314,25868,8340
97473,315,155,160,60.1,16,299,71
97476,302,155,147,71.3,0,302,191
97477,38105,19172,18933,39.6,7332,30773,6949
97478,39268,19792,19476,38.9,8555,30713,7268
97479,10265,5025,5240,46.9,1903,8362,2658
97480,328,181,147,59.8,38,290,95
97481,781,564,217,41.8,185,596,107
97484,225,87,138,39.7,40,185,59
97486,688,325,363,56,154,534,221
97487,8809,4559,4250,49.3,1692,7117,2135
97488,893,483,410,62.4,58,835,415
97489,972,536,436,49.9,162,810,173
97490,499,275,224,42.3,101,398,57
97492,1043,568,475,65.3,160,883,527
97493,324,168,156,65.6,37,287,200
97494,28,28,0,-,0,28,0
97495,1798,935,863,60,279,1519,659
97496,7289,3546,3743,46.1,1544,5745,1882
97497,1283,706,577,57.2,169,1114,458
97498,2044,911,1133,58.1,224,1820,691
97499,1782,904,878,56.2,256,1526,593
97501,45900,22749,23151,37.5,9642,36258,7820
97502,29271,14104,15167,42.8,6104,23167,6065
97503,14539,7904,6635,35.7,3888,10651,2128
97504,49426,24482,24944,41.4,11143,38283,11358
97520,26556,12519,14037,48.8,3795,22761,7360
97522,585,341,244,38,157,428,129
97523,6436,3162,3274,47.3,1271,5165,1982
97524,15693,7869,7824,42.1,3780,11913,3734
97525,4981,2430,2551,54.5,790,4191,1519
97526,35742,17163,18579,46.6,6548,29194,9144
97527,37051,18172,18879,46.4,7509,29542,9492
97530,8544,4275,4269,52.3,1451,7093,2459
97531,321,269,52,67.4,0,321,290
97532,2580,1235,1345,52.8,364,2216,769
97534,668,242,426,66.3,0,668,369
97535,4863,2328,2535,50.4,542,4321,1614
97536,1165,578,587,54.3,237,928,310
97537,6725,3170,3555,46.6,1279,5446,2038
97538,2113,1051,1062,40.4,530,1583,443
97539,3213,1172,2041,58.8,427,2786,1028
97540,8641,4150,4491,41.5,1651,6990,1908
97541,1593,896,697,40.7,377,1216,281
97543,594,308,286,47.5,138,456,131
97544,2115,1186,929,47.5,381,1734,577
97601,22302,11356,10946,40.2,4551,17751,4282
97603,32376,15203,17173,38.5,7908,24468,6503
97604,0,0,0,-,0,0,0
97620,39,18,21,67.3,6,33,21
97621,239,178,61,69.8,25,214,125
97622,223,134,89,61,12,211,70
97623,2705,1440,1265,52.4,471,2234,988
97624,3643,1851,1792,57.4,484,3159,1215
97625,124,51,73,51.8,29,95,34
97626,223,188,35,62.2,0,223,57
97627,654,409,245,49.7,211,443,101
97630,5285,2936,2349,45.5,1015,4270,1290
97632,1608,955,653,36.1,446,1162,214
97633,1526,909,617,31.2,443,1083,210
97634,445,237,208,38.7,110,335,138
97635,345,129,216,54.2,123,222,24
97636,396,209,187,36.4,100,296,72
97637,115,67,48,43.8,16,99,32
97638,427,242,185,43.3,86,341,63
97639,33,12,21,75.8,0,33,33
97640,130,71,59,61.9,15,115,54
97641,1410,750,660,53.8,197,1213,479
97701,41577,21178,20399,36.9,8817,32760,7320
97702,52420,26571,25849,42.2,11005,41415,10008
97703,33279,16924,16355,44.7,5561,27718,6059
97707,6326,3511,2815,60.1,643,5683,2365
97709,0,0,0,-,0,0,0
97710,68,32,36,59.8,5,63,21
97711,38,19,19,66,3,35,21
97712,58,38,20,35.5,0,58,13
97720,4406,2153,2253,46.7,809,3597,1139
97721,220,132,88,60.4,40,180,97
97722,33,19,14,56.1,3,30,8
97730,321,185,136,53.2,85,236,125
97731,273,150,123,38.2,59,214,50
97732,142,66,76,49,13,129,31
97733,468,237,231,60,0,468,136
97734,3746,1953,1793,37.9,833,2913,517
97735,157,102,55,57.2,18,139,69
97736,112,71,41,45.5,14,98,26
97737,492,250,242,61,80,412,175
97738,2226,1206,1020,40.6,523,1703,478
97739,13490,6813,6677,55.2,1834,11656,3785
97741,13390,6891,6499,39.2,3575,9815,2362
97750,402,202,200,56.1,88,314,139
97751,118,46,72,33.5,47,71,15
97752,0,0,0,-,0,0,0
97753,3174,1608,1566,59.5,361,2813,1210
97754,21552,10774,10778,45,4508,17044,4909
97756,43545,20662,22883,39.2,9354,34191,8095
97758,67,21,46,49.5,17,50,25
97759,7687,3749,3938,53.9,1324,6363,2952
97760,7825,3650,4175,55,980,6845,2313
97761,3229,1706,1523,31.2,893,2336,344
97801,21748,11663,10085,38,4983,16765,3835
97810,1047,459,588,44.6,268,779,222
97812,883,468,415,39.9,249,634,164
97813,1468,808,660,38.2,240,1228,220
97814,12636,6525,6111,44.8,2678,9958,3197
97817,37,19,18,12.1,23,14,3
97818,5252,2639,2613,30.7,1643,3609,584
97819,18,11,7,60.5,0,18,7
97820,1137,542,595,47,203,934,195
97823,1060,549,511,62.7,119,941,443
97824,1965,995,970,43.2,386,1579,473
97825,407,235,172,38.9,134,273,92
97826,1185,646,539,31.3,465,720,154
97827,2599,1439,1160,47.1,549,2050,649
97828,3301,1599,1702,45.9,673,2628,847
97830,635,306,329,61.5,74,561,243
97833,644,300,344,52.9,139,505,216
97834,1431,760,671,45.6,334,1097,397
97835,488,218,270,41.5,115,373,94
97836,2176,1109,1067,45.7,403,1773,509
97837,50,41,9,61.5,2,48,13
97838,27713,13989,13724,34.5,7656,20057,3724
97839,294,132,162,46.8,49,245,80
97840,82,56,26,37.9,15,67,17
97841,491,261,230,50.9,85,406,126
97842,85,55,30,71.3,0,85,56
97843,790,399,391,50,137,653,195
97844,3633,1896,1737,35.4,1056,2577,595
97845,2300,1158,1142,53.3,335,1965,756
97846,2062,977,1085,56.1,303,1759,695
97848,215,129,86,51.5,54,161,55
97850,16646,8162,8484,37,3628,13018,3263
97856,498,247,251,52.5,96,402,184
97857,649,327,322,54.5,122,527,245
97859,235,127,108,48,94,141,33
97862,12460,6188,6272,38.3,3294,9166,2417
97864,295,142,153,61,33,262,141
97865,1133,608,525,50.7,170,963,417
97867,1001,495,506,42.1,294,707,242
97868,1594,829,765,47.8,324,1270,392
97869,938,466,472,53.4,133,805,305
97870,580,251,329,57,66,514,178
97873,167,73,94,54.6,19,148,46
97874,366,184,182,52,75,291,114
97875,2608,1137,1471,40.4,483,2125,420
97876,1085,535,550,43,257,828,231
97877,319,153,166,69.5,31,288,215
97880,348,157,191,53.2,51,297,123
97882,8081,5202,2879,36.8,1597,6484,1002
97883,2575,1337,1238,41.4,574,2001,504
97884,122,63,59,69.2,7,115,74
97885,1342,715,627,42.1,352,990,307
97886,948,480,468,39.8,216,732,170
97901,676,273,403,44.7,173,503,155
97902,27,18,9,18.5,13,14,2
97903,24,13,11,76.1,0,24,18
97904,222,92,130,50.6,40,182,87
97905,104,54,50,54.7,0,104,16
97906,322,157,165,30.8,117,205,41
97907,761,428,333,50.1,95,666,234
97908,25,15,10,58.6,5,20,7
97909,22,11,11,-,0,22,0
97910,627,361,266,40.5,226,401,110
97911,52,30,22,57,4,48,20
97913,5475,2893,2582,25.9,1925,3550,722
97914,19802,11450,8352,36.7,4266,15536,3348
97917,41,9,32,31,0,41,0
97918,4389,2100,2289,39.6,1228,3161,835
97920,28,14,14,53.5,0,28,11
98001,35842,18272,17570,40.4,8392,27450,4942
98002,36812,18325,18487,36,8973,27839,5789
98003,51329,25894,25435,36.4,12198,39131,7957
98004,39161,20316,18845,37.8,6308,32853,5690
98005,22030,11245,10785,36.9,4868,17162,2904
98006,39753,19937,19816,43.3,9226,30527,6167
98007,27571,14289,13282,33.1,5215,22356,2946
98008,27060,13872,13188,43.4,5571,21489,5293
98010,6128,3307,2821,41,1426,4702,791
98011,27573,13494,14079,38.3,5994,21579,3779
98012,75555,37476,38079,35.4,19358,56197,7613
98014,7626,3648,3978,42.1,1786,5840,1130
98019,11281,5376,5905,36.9,3249,8032,965
98020,19323,8814,10509,49.6,3184,16139,5426
98021,34993,17330,17663,37.8,9468,25525,4318
98022,22163,11492,10671,43.3,4573,17590,4553
98023,50778,25979,24799,38.4,11029,39749,6598
98024,5066,2609,2457,50.5,967,4099,1193
98025,0,0,0,-,0,0,0
98026,39035,19489,19546,43.3,7360,31675,7184
98027,27915,14233,13682,40.4,5262,22653,4334
98028,23611,12188,11423,38.8,4941,18670,3794
98029,31227,15044,16183,36.5,7693,23534,3285
98030,38798,19574,19224,34.7,9682,29116,4233
98031,41615,21479,20136,35.6,10001,31614,4678
98032,39126,19837,19289,32.6,9628,29498,3879
98033,40425,19650,20775,38.6,8236,32189,5461
98034,52636,27242,25394,37.5,10314,42322,7692
98036,42164,21067,21097,39.1,8410,33754,6294
98037,29720,14337,15383,38.8,6116,23604,4555
98038,37877,19223,18654,38.3,11124,26753,4244
98039,2923,1419,1504,47.4,756,2167,534
98040,25464,12008,13456,45.3,5882,19582,5205
98042,49338,25374,23964,39.8,11914,37424,6124
98043,21347,10479,10868,38.6,3929,17418,3288
98045,15412,7807,7605,40.6,3467,11945,1912
98047,7014,3043,3971,32.9,1669,5345,722
98050,73,73,0,-,0,73,73
98051,3827,1911,1916,41.8,851,2976,551
98052,77324,40381,36943,35,17486,59838,8641
98053,22765,11093,11672,44.1,5800,16965,4499
98055,24429,12480,11949,33.9,5227,19202,2982
98056,36116,17951,18165,38.1,7038,29078,4912
98057,12774,6760,6014,36.3,1601,11173,1857
98058,42046,20562,21484,38.4,9175,32871,6185
98059,41619,20836,20783,38.8,10030,31589,5332
98065,15960,7961,7999,38.9,4718,11242,1359
98068,528,272,256,55.9,61,467,139
98070,10939,5066,5873,52.1,1938,9001,2974
98072,25034,12605,12429,43,5313,19721,3934
98074,31026,15307,15719,38.5,9780,21246,2413
98075,25202,12351,12851,40.9,7175,18027,2256
98077,14287,7190,7097,44.1,3298,10989,2386
98087,41849,21179,20670,33.8,9248,32601,3702
98092,50679,25543,25136,36.1,13069,37610,5317
98101,16302,9198,7104,34.7,529,15773,2308
98102,25827,14261,11566,33.4,1378,24449,1916
98103,51878,25201,26677,33.5,6761,45117,5731
98104,15052,9170,5882,36,844,14208,2877
98105,50302,25660,24642,24.3,5499,44803,3843
98106,28243,13943,14300,36.1,5141,23102,3227
98107,28170,14322,13848,34,3357,24813,2709
98108,23762,11970,11792,37.4,5155,18607,3553
98109,32251,17341,14910,32.1,1944,30307,2800
98110,24681,12195,12486,49.5,5125,19556,6743
98112,23456,11743,11713,41.1,3933,19523,3695
98115,54457,27212,27245,37.2,9838,44619,7278
98116,27871,13776,14095,39.6,4363,23508,4107
98117,36115,18306,17809,39.8,7331,28784,4797
98118,48874,24340,24534,38,9829,39045,6739
98119,25906,12473,13433,34.1,2891,23015,2976
98121,20562,11773,8789,33.6,288,20274,2344
98122,41268,21691,19577,31.3,3763,37505,3364
98125,43993,22674,21319,37.6,6836,37157,7491
98126,21102,9940,11162,38.6,4211,16891,2691
98133,50921,24908,26013,40.2,8231,42690,9264
98134,852,667,185,35,0,852,179
98136,17420,8884,8536,40.1,2889,14531,2536
98144,32540,17410,15130,38.7,4703,27837,5471
98146,28088,14445,13643,39.3,5930,22158,4124
98148,10652,5623,5029,36.1,2313,8339,1250
98154,0,0,0,-,0,0,0
98155,35550,17415,18135,40.4,6916,28634,6310
98158,0,0,0,-,0,0,0
98164,239,155,84,38.7,20,219,32
98166,22418,11479,10939,43.1,4266,18152,4356
98168,35050,18206,16844,37.9,7498,27552,4741
98174,0,0,0,-,0,0,0
98177,21114,10402,10712,45.4,4414,16700,4461
98178,26760,13523,13237,39.8,5632,21128,4412
98188,27523,15107,12416,36.7,5613,21910,3662
98195,2398,1172,1226,19.1,61,2337,0
98198,38942,19112,19830,36.7,8570,30372,6039
98199,22359,11384,10975,39.8,4328,18031,3442
98201,30587,16341,14246,40.4,5625,24962,5181
98203,36448,18226,18222,39.2,7436,29012,5369
98204,41709,20824,20885,33.2,9466,32243,4744
98207,1143,891,252,23,0,1143,0
98208,60723,31564,29159,36.7,13936,46787,8341
98220,577,292,285,41.4,47,530,21
98221,22969,11401,11568,50.5,3874,19095,7018
98222,117,64,53,63.8,0,117,55
98223,46117,23135,22982,40.9,10709,35408,7119
98224,220,131,89,57,12,208,53
98225,49667,24346,25321,31.4,5457,44210,7861
98226,45703,22592,23111,40.1,8178,37525,8834
98229,34157,16658,17499,39.6,6661,27496,6636
98230,18605,9456,9149,44.5,3915,14690,4377
98232,3939,2005,1934,48.7,653,3286,894
98233,16952,8084,8868,39.6,3683,13269,2988
98235,570,253,317,28.1,173,397,62
98236,6790,3189,3601,50.3,1217,5573,2110
98237,4979,2661,2318,38.8,1213,3766,1113
98238,45,45,0,-,0,45,0
98239,7634,3812,3822,59.8,1034,6600,2885
98240,3426,1715,1711,40.7,983,2443,408
98241,2150,1110,1040,48.6,402,1748,601
98243,297,178,119,57.1,14,283,67
98244,3284,1543,1741,48.3,480,2804,766
98245,4088,2155,1933,53.7,501,3587,1312
98247,8468,4592,3876,36.1,2139,6329,1469
98248,27147,13509,13638,36.7,6721,20426,4649
98249,4372,2231,2141,57.4,564,3808,1454
98250,8953,4214,4739,54.4,1267,7686,2965
98251,4703,2428,2275,40.4,1005,3698,570
98252,9905,4893,5012,40.5,2172,7733,1605
98253,2106,964,1142,63.2,189,1917,937
98255,312,154,158,45.8,61,251,30
98256,318,143,175,47.1,56,262,85
98257,4484,2164,2320,59.9,570,3914,1763
98258,50582,25608,24974,35.5,13781,36801,5134
98260,5434,2636,2798,63.8,477,4957,2539
98261,3112,1507,1605,59.5,382,2730,1191
98262,965,538,427,62.2,51,914,413
98263,178,81,97,41.2,47,131,4
98264,22334,11180,11154,36,5637,16697,3752
98266,3983,2092,1891,41.7,702,3281,578
98267,160,101,59,59.1,0,160,7
98270,52794,26426,26368,37.6,11557,41237,6956
98271,30262,15491,14771,39.1,6403,23859,5113
98272,31866,17503,14363,37.4,7575,24291,3439
98273,30430,15466,14964,36.4,7527,22903,5690
98274,18360,8979,9381,41.4,4043,14317,4175
98275,21365,10630,10735,43.6,4646,16719,3703
98276,1564,797,767,32.5,430,1134,216
98277,40181,19424,20757,35.1,9214,30967,6454
98278,2351,1989,362,22.2,0,2351,0
98279,614,303,311,61.9,62,552,253
98280,398,201,197,61.8,43,355,182
98281,1249,603,646,56.9,158,1091,377
98282,17642,9164,8478,54.8,2723,14919,5493
98283,466,208,258,41,136,330,59
98284,27688,14035,13653,38.7,6025,21663,4271
98286,158,93,65,67.3,19,139,87
98288,180,118,62,58.4,16,164,67
98290,39873,20532,19341,42.7,8025,31848,6721
98292,25757,12383,13374,41.5,6287,19470,4858
98294,7516,3811,3705,37.2,1679,5837,1056
98295,3033,1599,1434,37.2,905,2128,353
98296,27436,14538,12898,41.4,6100,21336,3300
98297,55,22,33,70.5,0,55,38
98303,1621,887,734,60.2,135,1486,506
98304,925,516,409,55.6,63,862,232
98305,258,122,136,54.5,42,216,90
98310,21692,10723,10969,36.6,4009,17683,3643
98311,27527,14443,13084,36.4,5695,21832,5170
98312,32288,17069,15219,36.6,6719,25569,5232
98314,1565,1190,375,22.1,47,1518,0
98315,6045,3972,2073,22.8,1562,4483,12
98320,1483,784,699,56.2,240,1243,587
98321,16936,8582,8354,40.2,3839,13097,2459
98323,655,361,294,43.1,171,484,104
98325,1481,744,737,57.9,89,1392,446
98326,1066,581,485,38.3,188,878,151
98327,9955,4896,5059,34.2,2596,7359,962
98328,10451,5327,5124,38.8,2975,7476,1419
98329,11223,6017,5206,42.3,2428,8795,2210
98330,24,12,12,-,0,24,0
98331,5671,2844,2827,38.7,1157,4514,1088
98332,19708,8880,10828,47.6,3976,15732,4637
98333,3644,1900,1744,50,743,2901,1066
98335,28002,13518,14484,44.4,6358,21644,6218
98336,594,325,269,32.3,178,416,148
98337,8785,5304,3481,33.3,787,7998,852
98338,32522,17113,15409,39,8599,23923,4293
98339,3295,1629,1666,48.6,534,2761,885
98340,2692,1242,1450,68.3,191,2501,1571
98342,1362,662,700,53.7,226,1136,408
98345,284,159,125,57,0,284,58
98346,9973,4727,5246,50.1,1596,8377,2539
98349,5050,2604,2446,42.6,902,4148,1111
98350,352,177,175,30.9,120,232,54
98351,1119,648,471,62.8,128,991,537
98353,14,14,0,-,0,14,0
98354,8146,3979,4167,37.6,1915,6231,1186
98355,749,411,338,31.9,221,528,28
98356,2367,1282,1085,57.4,325,2042,764
98357,1550,749,801,29.9,429,1121,197
98358,882,477,405,59.8,66,816,329
98359,4889,2595,2294,43.6,1144,3745,1069
98360,14976,7349,7627,37.3,3633,11343,1990
98361,420,180,240,63.8,0,420,199
98362,24544,12592,11952,46.5,4397,20147,6634
98363,14284,7104,7180,46.3,2566,11718,3363
98364,57,18,39,17.4,39,18,0
98365,5259,2617,2642,63.4,638,4621,2450
98366,37437,18987,18450,38.2,8238,29199,6099
98367,31186,15771,15415,41.6,6473,24713,4956
98368,17046,7968,9078,59.6,1914,15132,6609
98370,32862,16553,16309,44.9,6484,26378,7095
98371,22983,11135,11848,39.4,4971,18012,3981
98372,26470,12755,13715,37.6,5891,20579,3729
98373,30096,15171,14925,34.2,7250,22846,3316
98374,45555,22424,23131,36.6,12462,33093,6205
98375,32595,16959,15636,32.2,10107,22488,2632
98376,2109,1092,1017,57.7,267,1842,826
98377,2392,1261,1131,52.8,227,2165,698
98380,5582,2655,2927,41.9,1323,4259,1042
98381,282,126,156,43.5,62,220,60
98382,30777,15005,15772,60.5,3970,26807,12727
98383,22764,11501,11263,38.2,4613,18151,4119
98385,464,256,208,57.6,77,387,105
98387,51384,26395,24989,32.8,13720,37664,4846
98388,7051,3577,3474,38.8,1303,5748,1395
98390,11482,5518,5964,37.2,2502,8980,1738
98391,56646,29031,27615,37.9,15396,41250,6691
98392,3203,1593,1610,45.8,524,2679,784
98394,1244,540,704,44.2,247,997,272
98396,643,337,306,38.1,149,494,150
98402,7088,3538,3550,35.9,305,6783,1101
98403,8613,3778,4835,36.8,1357,7256,1238
98404,36025,18617,17408,35,9193,26832,4433
98405,24264,12302,11962,38.1,4067,20197,3085
98406,22994,11124,11870,41.5,3803,19191,4526
98407,21050,10315,10735,46.3,3742,17308,4513
98408,21438,10568,10870,38.4,4435,17003,2894
98409,28645,14441,14204,30.8,6606,22039,2647
98416,830,428,402,20.1,7,823,0
98418,10082,5563,4519,36.5,1801,8281,1458
98421,790,709,81,39.3,0,790,0
98422,22066,10969,11097,38.9,4935,17131,3600
98424,12026,6262,5764,32.6,3020,9006,964
98430,580,387,193,22.8,0,580,0
98433,20342,12239,8103,23.2,5641,14701,0
98438,560,527,33,22,0,560,0
98439,5679,3202,2477,25.5,1863,3816,136
98443,5899,2814,3085,45,1275,4624,1102
98444,35366,18040,17326,33.8,8365,27001,4030
98445,33252,16466,16786,37.6,7616,25636,5461
98446,13821,7062,6759,36.1,3496,10325,1709
98447,1067,463,604,19.7,0,1067,0
98465,7528,3600,3928,41.1,1218,6310,1534
98466,30405,14537,15868,38.3,6770,23635,5561
98467,15140,7339,7801,40.9,3310,11830,2982
98498,28256,14092,14164,41,4878,23378,5614
98499,34207,16870,17337,34.2,7528,26679,5067
98501,46796,23063,23733,39,11151,35645,7598
98502,35551,17816,17735,38.1,7180,28371,6381
98503,42263,20663,21600,38.9,7891,34372,8183
98505,403,153,250,19.8,3,400,0
98506,18968,9045,9923,47.6,2666,16302,5465
98512,30784,15026,15758,40.9,5607,25177,5471
98513,36988,18726,18262,38.1,8912,28076,6281
98516,27212,13088,14124,39.3,6243,20969,5298
98520,24989,13715,11274,39.3,5602,19387,4194
98524,4226,2344,1882,42.8,1005,3221,876
98526,175,85,90,33.9,35,140,14
98527,244,128,116,62,14,230,88
98528,12393,6675,5718,44.2,2565,9828,2452
98530,558,271,287,35.4,158,400,85
98531,26931,12973,13958,39.2,5903,21028,5309
98532,26624,14077,12547,41,6049,20575,5115
98533,630,363,267,61.5,83,547,227
98535,322,166,156,69.4,0,322,188
98536,0,0,0,-,0,0,0
98537,3008,1482,1526,40.5,751,2257,579
98538,397,209,188,51.3,55,342,130
98539,159,79,80,33.9,24,135,23
98541,10004,5141,4863,44.8,2153,7851,2003
98542,708,379,329,48.7,56,652,194
98544,7,0,7,-,0,7,7
98546,2965,1525,1440,52.1,459,2506,807
